author_a,author_b,author_a_name,author_b_name,papers_shared,weight_frac,both_faculty
andrews_isaiah_02,andrews_withisaiah_03,Isaiah Andrews,with Isaiah Andrews,3,1.500000,false
andrews_isaiah_02,chen_jiafeng_04,Isaiah Andrews,Jiafeng Chen,3,2.500000,false
andrews_isaiah_02,moreira_x_01,Isaiah Andrews,Moreira,3,1.500000,false
angrist_joshuad_01,fernandezval_ivan_01,Joshua D. Angrist,Iván Fernández-Val,3,2.000000,false
angrist_joshuad_01,hudson_sally_01,Joshua D. Angrist,Sally Hudson,3,1.000000,false
angrist_joshuad_01,narita_yusuke_01,Joshua D. Angrist,Yusuke Narita,3,1.000000,false
antras_pol_01,foley_cfritz_01,Pol Antràs,C. Fritz Foley,3,2.500000,false
antras_pol_01,gortari_alonsode_01,Pol Antràs,Alonso de Gortari,3,2.000000,false
arkolakis_c_01,costinot_arnaud_01,C. Arkolakis,Arnaud Costinot,3,1.333333,false
arora_abhishek_01,bryan_tom_02,Abhishek Arora,Tom Bryan,3,0.694444,false
ashraf_nava_01,glaeser_edwardl_01,Nava Ashraf,Edward L. Glaeser,3,1.333333,false
asker_john_01,fershtman_chaim_01,John Asker,Chaim Fershtman,3,1.333333,false
asker_john_01,pakes_ariel_01,John Asker,Ariel Pakes,3,1.333333,false
atkin_david_01,chaudhry_azam_01,David Atkin,Azam Chaudhry,3,0.700000,false
atkin_david_01,chaudry_shamyla_01,David Atkin,Shamyla Chaudry,3,0.700000,false
atkin_david_01,donaldson_dave_01,David Atkin,Dave Donaldson,3,2.250000,true
atkin_david_01,verhoogen_eric_01,David Atkin,Eric Verhoogen,3,0.700000,false
atkinson_anthony_01,shephard_neil_02,Anthony Atkinson,Neil Shephard,3,2.000000,false
atwood_craigs_01,beauchamp_jonathanp_01,Craig S. Atwood,Jonathan P. Beauchamp,3,0.190476,false
atwood_craigs_01,benjamin_danielj_01,Craig S. Atwood,Daniel J. Benjamin,3,0.190476,false
atwood_craigs_01,cesarini_david_01,Craig S. Atwood,David Cesarini,3,0.190476,false
atwood_craigs_01,chabris_christopherf_01,Craig S. Atwood,Christopher F. Chabris,3,0.190476,false
atwood_craigs_01,christakis_nicholasa_01,Craig S. Atwood,Nicholas A. Christakis,3,0.190476,false
atwood_craigs_01,freese_jeremy_01,Craig S. Atwood,Jeremy Freese,3,0.190476,false
atwood_craigs_01,hauser_robertm_01,Craig S. Atwood,Robert M. Hauser,3,0.190476,false
atwood_craigs_01,hauser_taissas_02,Craig S. Atwood,Taissa S. Hauser,3,0.190476,false
atwood_craigs_01,hebert_benjaminm_01,Craig S. Atwood,Benjamin M. Hebert,3,0.190476,false
atwood_craigs_01,johannesson_magnus_01,Craig S. Atwood,Magnus Johannesson,3,0.190476,false
atwood_craigs_01,laibson_david_01,Craig S. Atwood,David Laibson,3,0.190476,false
atwood_craigs_01,lichtenstein_paul_02,Craig S. Atwood,Paul Lichtenstein,3,0.190476,false
atwood_craigs_01,magnusson_patrikke_01,Craig S. Atwood,Patrik K. E. Magnusson,3,0.190476,false
auerbach_inalan_02,eds_x_01,in Alan Auerbach,eds.,3,0.392857,false
auerbach_inalan_02,gruber_jonathan_01,in Alan Auerbach,Jonathan Gruber,3,0.392857,false
autor_davidh_01,hudson_sally_01,David H. Autor,Sally Hudson,3,1.000000,false
autor_davidh_01,levy_frank_02,David H. Autor,Frank Levy,3,1.500000,false
autor_davidh_01,murnane_richardj_01,David H. Autor,Richard J. Murnane,3,1.500000,false
autor_davidh_01,price_brendan_01,David H. Autor,Brendan Price,3,1.500000,false
autor_davidh_01,reenen_johnvan_01,David H. Autor,John van Reenen,3,0.750000,false
autor_davidh_01,wasserman_melanie_01,David H. Autor,Melanie Wasserman,3,1.500000,false
avery_christopher_01,pathak_paraga_01,Christopher Avery,Parag A. Pathak,3,2.500000,false
avilova_tatyana_01,goldin_claudia_01,Tatyana Avilova,Claudia Goldin,3,3.000000,false
bach_philipp_01,klaassen_sven_01,Philipp Bach,Sven Klaassen,3,0.650000,false
bajari_p_01,chernozhukov_victor_01,P. Bajari,Victor Chernozhukov,3,0.783333,false
balboni_withclare_01,burgess_robin_02,with Clare Balboni,Robin Burgess.,3,1.083333,false
balboni_withclare_01,olken_benjamina_01,with Clare Balboni,Benjamin A. Olken,3,1.083333,false
banerjee_abhijitv_02,banerji_rukmini_01,Abhijit V. Banerjee,Rukmini Banerji,3,0.535714,false
banerjee_abhijitv_02,chowdhury_abhijit_01,Abhijit V. Banerjee,Abhijit Chowdhury,3,0.666667,false
banerjee_abhijitv_02,cole_shawn_02,Abhijit V. Banerjee,Shawn Cole,3,1.333333,false
banerjee_abhijitv_02,compte_olivier_01,Abhijit V. Banerjee,Olivier Compte,3,3.000000,false
banerjee_abhijitv_02,glennerster_rachel_01,Abhijit V. Banerjee,Rachel Glennerster,3,0.916667,false
banerjee_abhijitv_02,hornbeck_richard_01,Abhijit V. Banerjee,Richard Hornbeck,3,1.500000,false
banerjee_abhijitv_02,imbert_clement_01,Abhijit V. Banerjee,Clement Imbert,3,0.833333,false
banerjee_abhijitv_02,kannan_harini_01,Abhijit V. Banerjee,Harini Kannan,3,0.385714,false
banerjee_abhijitv_02,karnani_mohit_01,Abhijit V. Banerjee,Mohit Karnani,3,0.169298,false
banerjee_abhijitv_02,loisel_tristan_01,Abhijit V. Banerjee,Tristan Loisel,3,0.169298,false
banerjee_abhijitv_02,mckelway_madeline_02,Abhijit V. Banerjee,Madeline McKelway,3,0.476190,false
banerjee_abhijitv_02,osei_robert_01,Abhijit V. Banerjee,Robert Osei,3,0.625000,false
banerjee_abhijitv_02,purnamasari_ririn_01,Abhijit V. Banerjee,Ririn Purnamasari,3,0.542857,false
banerjee_abhijitv_02,sankar_anirudh_01,Abhijit V. Banerjee,Anirudh Sankar,3,0.266667,false
banerjee_abhijitv_02,udry_christopher_01,Abhijit V. Banerjee,Christopher Udry,3,0.625000,false
banerjee_abhijitv_02,waipoi_matthew_01,Abhijit V. Banerjee,Matthew Wai-Poi.,3,0.542857,false
banerjee_abhijitv_02,walton_michael_01,Abhijit V. Banerjee,Michael Walton,3,0.619048,false
banerjee_abhijitv_02,warner_ericat_01,Abhijit V. Banerjee,Erica T. Warner,3,0.169298,false
banerji_rukmini_01,duflo_esther_01,Rukmini Banerji,Esther Duflo),3,0.535714,false
barro_robert_02,tenreyro_s_01,Robert Barro,S. Tenreyro,3,2.500000,false
basu_suman_02,gopinath_gita_01,Suman Basu,Gita Gopinath,3,1.500000,false
beauchamp_jonathanp_01,christakis_nicholasa_01,Jonathan P. Beauchamp,Nicholas A. Christakis,3,0.190476,false
beauchamp_jonathanp_01,esko_tonu_01,Jonathan P. Beauchamp,T\~onu Esko,3,0.046884,false
beauchamp_jonathanp_01,harris_kathleenmullan_02,Jonathan P. Beauchamp,Kathleen Mullan Harris,3,0.046884,false
beauchamp_jonathanp_01,hauser_robertm_01,Jonathan P. Beauchamp,Robert M. Hauser,3,0.190476,false
beauchamp_jonathanp_01,hauser_taissas_02,Jonathan P. Beauchamp,Taissa S. Hauser,3,0.190476,false
beauchamp_jonathanp_01,hebert_benjaminm_01,Jonathan P. Beauchamp,Benjamin M. Hebert,3,0.190476,false
beauchamp_jonathanp_01,herd_pamela_01,Jonathan P. Beauchamp,Pamela Herd,3,0.062784,false
beauchamp_jonathanp_01,hinds_davida_01,Jonathan P. Beauchamp,David A. Hinds,3,0.060542,false
beauchamp_jonathanp_01,kleinman_aaron_01,Jonathan P. Beauchamp,Aaron Kleinman,3,0.046884,false
beauchamp_jonathanp_01,lichtenstein_paul_02,Jonathan P. Beauchamp,Paul Lichtenstein,3,0.190476,false
beauchamp_jonathanp_01,linner_richardkarlsson_01,Jonathan P. Beauchamp,Richard Karlsson Linner,3,0.046884,false
beauchamp_jonathanp_01,okbay_aysu_02,Jonathan P. Beauchamp,Aysu Okbay,3,0.060542,false
beauchamp_jonathanp_01,oskarsson_sven_01,Jonathan P. Beauchamp,Sven Oskarsson,3,0.062784,false
beauchamp_jonathanp_01,visscher_peterm_01,Jonathan P. Beauchamp,Peter M. Visscher,3,0.062784,false
beaulieu_nancyd_01,landrum_marybeth_01,Nancy D. Beaulieu,Mary Beth Landrum,3,0.433766,false
behavior_economic_01,wolitzky_alexander_01,Economic Behavior,Alexander Wolitzky,3,1.000000,false
belloni_a_01,fernandezval_ivan_01,A. Belloni,Iván Fernández-Val,3,1.000000,false
benjamin_danielj_01,boardman_jasond_01,Daniel J. Benjamin,Jason D. Boardman,3,0.063075,false
benjamin_danielj_01,christakis_nicholasa_01,Daniel J. Benjamin,Nicholas A. Christakis,3,0.190476,false
benjamin_danielj_01,fontana_markalan_01,Daniel J. Benjamin,Mark Alan Fontana,3,0.081898,false
benjamin_danielj_01,glaeser_edwardl_01,Daniel J. Benjamin,Edward L. Glaeser,3,0.333333,false
benjamin_danielj_01,hauser_robertm_01,Daniel J. Benjamin,Robert M. Hauser,3,0.190476,false
benjamin_danielj_01,hauser_taissas_02,Daniel J. Benjamin,Taissa S. Hauser,3,0.190476,false
benjamin_danielj_01,hebert_benjaminm_01,Daniel J. Benjamin,Benjamin M. Hebert,3,0.190476,false
benjamin_danielj_01,herd_pamela_01,Daniel J. Benjamin,Pamela Herd,3,0.056468,false
benjamin_danielj_01,hinds_davida_01,Daniel J. Benjamin,David A. Hinds,3,0.074226,false
benjamin_danielj_01,lichtenstein_paul_02,Daniel J. Benjamin,Paul Lichtenstein,3,0.190476,false
benjamin_danielj_01,linner_richardkarlsson_01,Daniel J. Benjamin,Richard Karlsson Linner,3,0.046884,false
benjamin_danielj_01,loos_vandermatthijsjhm_01,Daniel J. Benjamin,van der Matthijs J.H.M. Loos,3,0.242857,false
benjamin_danielj_01,rabin_matthew_01,Daniel J. Benjamin,Matthew Rabin,3,1.500000,false
benjamin_danielj_01,rietveld_corneliusa_01,Daniel J. Benjamin,Cornelius A. Rietveld,3,0.087454,false
benjamin_danielj_01,ssgac_the_01,Daniel J. Benjamin,the SSGAC,3,0.111482,false
bertrand_marianne_01,shafir_eldar_01,Marianne Bertrand,Eldar Shafir,3,1.250000,false
billings_steve_01,deming_davidj_01,Steve Billings,David J. Deming,3,1.500000,false
bimpikis_kostas_01,ozdaglar_asumane_01,Kostas Bimpikis,Asuman E. Ozdaglar,3,1.500000,false
blackburn_mckinley_02,bloom_david_01,McKinley Blackburn,David Bloom,3,1.500000,false
blackburn_mckinley_02,freeman_richardb_01,McKinley Blackburn,Richard B. Freeman,3,1.500000,false
blanchard_olivierj_01,katz_lawrencef_01,Olivier J. Blanchard,Lawrence F. Katz,3,3.000000,false
blasi_josephr_01,mackin_christopher_01,Joseph R. Blasi,Christopher Mackin,3,0.833333,false
boardman_jasond_01,cesarini_david_01,Jason D. Boardman,David Cesarini,3,0.063075,false
boardman_jasond_01,johannesson_magnus_01,Jason D. Boardman,Magnus Johannesson,3,0.063075,false
boardman_jasond_01,koellinger_philippd_01,Jason D. Boardman,Philipp D. Koellinger,3,0.063075,false
boardman_jasond_01,laibson_david_01,Jason D. Boardman,David Laibson,3,0.063075,false
boardman_jasond_01,magnusson_patrikke_01,Jason D. Boardman,Patrik K. E. Magnusson,3,0.063075,false
boardman_jasond_01,yang_jian_07,Jason D. Boardman,Jian Yang,3,0.063075,false
bolhuis_marijna_01,cramer_juddnl_01,Marijn A. Bolhuis,Judd N. L. Cramer,3,1.333333,false
bolhuis_marijna_01,summers_lawrenceh_01,Marijn A. Bolhuis,Lawrence H. Summers,3,1.333333,false
bondarenko_irina_01,cutler_davidm_01,Irina Bondarenko,David M. Cutler,3,0.402778,false
bondarenko_irina_01,ghosh_kaushik_01,Irina Bondarenko,Kaushik Ghosh,3,0.402778,false
bondarenko_irina_01,messer_kassandral_01,Irina Bondarenko,Kassandra L. Messer,3,0.402778,false
bondarenko_irina_01,raghunathan_trivelloree_01,Irina Bondarenko,Trivellore E. Raghunathan,3,0.402778,false
bondarenko_irina_01,rosen_allisonb_02,Irina Bondarenko,Allison B. Rosen,3,0.402778,false
bondarenko_irina_01,stewart_susant_04,Irina Bondarenko,Susan T. Stewart,3,0.402778,false
bordalo_pedro_01,coffman_katherine_01,Pedro Bordalo,Katherine Coffman,3,0.916667,false
bordalo_pedro_01,kwon_spenceryongwook_01,Pedro Bordalo,Spencer Yongwook Kwon,3,0.833333,false
boxell_levi_01,shapiro_jessem_03,Levi Boxell,Jesse M. Shapiro,3,1.500000,false
bradic_jelena_01,viviano_davide_01,Jelena Bradic,Davide Viviano,3,3.000000,false
braghieri_luca_01,eichmeyer_sarah_01,Luca Braghieri,Sarah Eichmeyer,3,0.600000,false
braghieri_luca_01,stantcheva_stefanie_01,Luca Braghieri,Stefanie Stantcheva,3,0.600000,false
braghieri_luca_01,yang_davidy_03,Luca Braghieri,David Y. Yang,3,0.600000,false
breza_emily_02,chowdhury_abhijit_01,Emily Breza,Abhijit Chowdhury,3,0.476190,false
breza_emily_02,golub_benjamin_01,Emily Breza,Benjamin Golub,3,1.000000,false
breza_emily_02,jackson_matthewo_02,Emily Breza,Matthew O. Jackson,3,0.650000,false
breza_emily_02,karnani_mohit_01,Emily Breza,Mohit Karnani,3,0.169298,false
breza_emily_02,kaur_supreet_02,Emily Breza,Supreet Kaur,3,1.500000,false
breza_emily_02,loisel_tristan_01,Emily Breza,Tristan Loisel,3,0.169298,false
breza_emily_02,warner_ericat_01,Emily Breza,Erica T. Warner,3,0.169298,false
britton_jack_01,shephard_neil_02,Jack Britton,Neil Shephard,3,1.166667,false
bryan_tom_02,carlson_jacob_01,Tom Bryan,Jacob Carlson,3,0.944444,false
burda_withmartin_01,hausman_jerry_01,with Martin Burda,Jerry Hausman,3,1.500000,false
burgess_robin_02,olken_benjamina_01,Robin Burgess.,Benjamin A. Olken,3,1.083333,false
caballero_ricardo_01,cowan_kevinn_01,Ricardo Caballero,Kevin N. Cowan,3,1.833333,false
caballero_ricardo_01,kurlat_pablo_01,Ricardo Caballero,Pablo Kurlat,3,3.000000,false
caballero_ricardo_01,panageas_stavros_01,Ricardo Caballero,Stavros Panageas,3,3.000000,false
camerer_colin_01,loewenstein_george_01,Colin Camerer,George Loewenstein,3,1.250000,false
campbell_johny_03,ranish_benjamin_01,John Y. Campbell,Benjamin Ranish,3,1.333333,false
campbell_johny_03,vuolteenaho_tuomo_01,John Y. Campbell,Tuomo Vuolteenaho,3,2.500000,false
card_david_01,chetty_raj_01,David Card,Raj Chetty,3,1.333333,false
carlier_g_01,chernozhukov_victor_01,G. Carlier,Victor Chernozhukov,3,1.333333,false
carlier_g_01,galichon_a_01,G. Carlier,A. Galichon,3,1.333333,false
castaneda_armando_01,gonczarowski_yannaia_01,Armando Castaneda,Yannai A. Gonczarowski,3,1.500000,false
castaneda_armando_01,moses_yoram_01,Armando Castaneda,Yoram Moses,3,1.500000,false
cesarini_david_01,christakis_nicholasa_01,David Cesarini,Nicholas A. Christakis,3,0.190476,false
cesarini_david_01,fontana_markalan_01,David Cesarini,Mark Alan Fontana,3,0.081898,false
cesarini_david_01,hauser_robertm_01,David Cesarini,Robert M. Hauser,3,0.190476,false
cesarini_david_01,hauser_taissas_02,David Cesarini,Taissa S. Hauser,3,0.190476,false
cesarini_david_01,hayward_caroline_01,David Cesarini,Caroline Hayward,3,0.058974,false
cesarini_david_01,hebert_benjaminm_01,David Cesarini,Benjamin M. Hebert,3,0.190476,false
cesarini_david_01,lichtenstein_paul_02,David Cesarini,Paul Lichtenstein,3,0.190476,false
cesarini_david_01,linner_richardkarlsson_01,David Cesarini,Richard Karlsson Linner,3,0.046884,false
cesarini_david_01,loos_vandermatthijsjhm_01,David Cesarini,van der Matthijs J.H.M. Loos,3,0.242857,false
cesarini_david_01,ssgac_the_01,David Cesarini,the SSGAC,3,0.111482,false
cesarini_david_01,tung_joycey_01,David Cesarini,Joyce Y. Tung,3,0.078974,false
cesarini_david_01,wang_nancy_07,David Cesarini,Nancy Wang,3,0.133459,false
cesarini_david_01,young_alexander_01,David Cesarini,Alexander Young,3,0.070125,false
chabris_christopherf_01,christakis_nicholasa_01,Christopher F. Chabris,Nicholas A. Christakis,3,0.190476,false
chabris_christopherf_01,conley_daltonc_01,Christopher F. Chabris,Dalton C. Conley,3,0.152658,false
chabris_christopherf_01,glaeser_edwardl_01,Christopher F. Chabris,Edward L. Glaeser,3,0.333333,false
chabris_christopherf_01,hauser_robertm_01,Christopher F. Chabris,Robert M. Hauser,3,0.190476,false
chabris_christopherf_01,hauser_taissas_02,Christopher F. Chabris,Taissa S. Hauser,3,0.190476,false
chabris_christopherf_01,hebert_benjaminm_01,Christopher F. Chabris,Benjamin M. Hebert,3,0.190476,false
chabris_christopherf_01,koellinger_philippd_01,Christopher F. Chabris,Philipp D. Koellinger,3,0.152658,false
chabris_christopherf_01,lee_jamesj_05,Christopher F. Chabris,James J. Lee,3,0.405515,false
chabris_christopherf_01,lichtenstein_paul_02,Christopher F. Chabris,Paul Lichtenstein,3,0.190476,false
chabris_christopherf_01,loos_vandermatthijsjhm_01,Christopher F. Chabris,van der Matthijs J.H.M. Loos,3,0.242857,false
chabris_christopherf_01,meyer_michellen_04,Christopher F. Chabris,Michelle N. Meyer,3,0.058136,false
chabris_christopherf_01,visscher_peterm_01,Christopher F. Chabris,Peter M. Visscher,3,0.152658,false
chandrasekhar_arung_02,golub_benjamin_01,Arun G. Chandrasekhar,Benjamin Golub,3,1.000000,false
chandrasekhar_arung_02,hanna_rema_01,Arun G. Chandrasekhar,Rema Hanna,3,0.833333,false
chandrasekhar_arung_02,karnani_mohit_01,Arun G. Chandrasekhar,Mohit Karnani,3,0.169298,false
chandrasekhar_arung_02,loisel_tristan_01,Arun G. Chandrasekhar,Tristan Loisel,3,0.169298,false
chandrasekhar_arung_02,sankar_anirudh_01,Arun G. Chandrasekhar,Anirudh Sankar,3,0.266667,false
chandrasekhar_arung_02,warner_ericat_01,Arun G. Chandrasekhar,Erica T. Warner,3,0.169298,false
chang_tanwin_04,chiang_hanley_01,Tanwin Chang,Hanley Chiang,3,1.333333,false
chaudhry_azam_01,chaudry_shamyla_01,Azam Chaudhry,Shamyla Chaudry,3,0.700000,false
chaudhry_azam_01,khandelwal_amit_01,Azam Chaudhry,Amit Khandelwal,3,0.700000,false
chaudhry_azam_01,verhoogen_eric_01,Azam Chaudhry,Eric Verhoogen,3,0.700000,false
chaudry_shamyla_01,khandelwal_amit_01,Shamyla Chaudry,Amit Khandelwal,3,0.700000,false
chaudry_shamyla_01,verhoogen_eric_01,Shamyla Chaudry,Eric Verhoogen,3,0.700000,false
chernew_michaele_01,keenan_patricias_01,Michael E. Chernew,Patricia S. Keenan,3,1.500000,false
chernozhukov_victor_01,huang_chen_02,Victor Chernozhukov,Chen Huang,3,1.166667,false
chernozhukov_victor_01,koike_yuta_01,Victor Chernozhukov,Yuta Koike,3,1.166667,false
chernozhukov_victor_01,kurz_m_01,Victor Chernozhukov,M. Kurz,3,0.733333,false
chernozhukov_victor_01,liao_y_02,Victor Chernozhukov,Y. Liao,3,1.166667,false
chernozhukov_victor_01,luo_y_05,Victor Chernozhukov,Y. Luo,3,1.083333,false
chernozhukov_victor_01,newey_wk_04,Victor Chernozhukov,WK Newey,3,1.000000,false
chernozhukov_victor_01,robins_james_01,Victor Chernozhukov,James Robins,3,0.483333,false
chernozhukov_victor_01,vella_francis_01,Victor Chernozhukov,Francis Vella,3,0.750000,false
chernozhukov_victor_01,yildiz_muhamet_01,Victor Chernozhukov,Muhamet Yildiz,3,1.500000,true
chetty_raj_01,kuchler_theresa_01,Raj Chetty,Theresa Kuchler,3,0.700000,false
chetty_raj_01,looney_adam_01,Raj Chetty,Adam Looney,3,2.500000,false
chetty_raj_01,reenen_johnvan_01,Raj Chetty,John van Reenen,3,0.750000,false
chetty_raj_01,stroebel_johannes_01,Raj Chetty,Johannes Stroebel,3,0.700000,false
chetty_raj_01,szeidl_adam_01,Raj Chetty,Adam Szeidl,3,2.500000,false
chetty_raj_01,turner_nicholas_01,Raj Chetty,Nicholas Turner,3,0.625000,false
chetty_raj_01,yagan_danny_01,Raj Chetty,Danny Yagan,3,0.783333,false
chetverikov_denis_01,hansen_christian_01,Denis Chetverikov,Christian Hansen,3,0.616667,false
chetverikov_denis_01,koike_yuta_01,Denis Chetverikov,Yuta Koike,3,1.166667,false
chetverikov_denis_01,newey_whitneyk_02,Denis Chetverikov,Whitney K. Newey,3,0.700000,false
chiang_hanley_01,freeman_richardb_01,Hanley Chiang,Richard B. Freeman,3,1.333333,false
chodorowreich_gabriel_02,coglianese_john_01,Gabriel Chodorow-Reich,John Coglianese,3,2.500000,false
chodorowreich_gabriel_02,karabarbounis_loukas_01,Gabriel Chodorow-Reich,Loukas Karabarbounis,3,2.000000,false
chowdhury_abhijit_01,olken_benjamina_01,Abhijit Chowdhury,Benjamin A. Olken,3,0.476190,false
christakis_nicholasa_01,freese_jeremy_01,Nicholas A. Christakis,Jeremy Freese,3,0.190476,false
christakis_nicholasa_01,hauser_robertm_01,Nicholas A. Christakis,Robert M. Hauser,3,0.190476,false
christakis_nicholasa_01,hauser_taissas_02,Nicholas A. Christakis,Taissa S. Hauser,3,0.190476,false
christakis_nicholasa_01,hebert_benjaminm_01,Nicholas A. Christakis,Benjamin M. Hebert,3,0.190476,false
christakis_nicholasa_01,johannesson_magnus_01,Nicholas A. Christakis,Magnus Johannesson,3,0.190476,false
christakis_nicholasa_01,laibson_david_01,Nicholas A. Christakis,David Laibson,3,0.190476,false
christakis_nicholasa_01,lichtenstein_paul_02,Nicholas A. Christakis,Paul Lichtenstein,3,0.190476,false
christakis_nicholasa_01,magnusson_patrikke_01,Nicholas A. Christakis,Patrik K. E. Magnusson,3,0.190476,false
coate_stephen_01,morris_stephen_03,Stephen Coate,Stephen Morris,3,3.000000,false
cocaperraillon_marcelo_01,cutler_davidm_01,Marcelo Coca-Perraillon,David M. Cutler,3,1.000000,false
coffman_katherine_01,gennaioli_nicola_01,Katherine Coffman,Nicola Gennaioli,3,0.916667,false
coffman_katherine_01,shleifer_andrei_01,Katherine Coffman,Andrei Shleifer,3,0.916667,false
cohen_jonathand_02,ericson_keithmmarzilli_01,Jonathan D. Cohen,Keith M. Marzilli Ericson,3,0.916667,false
cohen_jonathand_02,mcclure_samuelm_01,Jonathan D. Cohen,Samuel M. McClure,3,0.750000,false
cohodes_sarah_01,walters_christopherr_01,Sarah Cohodes,Christopher R. Walters,3,0.666667,false
cole_shawn_02,duflo_esther_01,Shawn Cole,Esther Duflo),3,1.333333,false
conley_daltonc_01,meyer_michellen_04,Dalton C. Conley,Michelle N. Meyer,3,0.076011,false
conley_daltonc_01,oskarsson_sven_01,Dalton C. Conley,Sven Oskarsson,3,0.078974,false
conley_daltonc_01,rietveld_corneliusa_01,Dalton C. Conley,Cornelius A. Rietveld,3,0.103353,false
